source,reason,score,matched_area,matched_study_id,title,matched_title,doi,matched_doi
"Embase","doi","100","within_second_search","","Characterization of acute effects of football competition on hamstring muscles by muscle functional MRI techniques","Characterization of acute effects of football competition on hamstring muscles by muscle functional MRI techniques.","10.1371/journal.pone.0308328","10.1371/journal.pone.0308328"
"Embase","doi","100","within_second_search","","Physical and Muscular Performance in a Professional Soccer Player with a Posterior Cruciate Ligament Injury Following an Isokinetic Exercise Program: A Case Report","Physical and Muscular Performance in a Professional Soccer Player with a Posterior Cruciate Ligament Injury Following an Isokinetic Exercise Program: A Case Report.","10.26603/001c.123471","10.26603/001c.123471"
"Embase","doi","100","within_second_search","","Intermediate Outcomes of Medial Ulnar Collateral Ligament Reconstruction Using Gracilis Allograft in Adolescent Patients","Intermediate Outcomes of Medial Ulnar Collateral Ligament Reconstruction Using Gracilis Allograft in Adolescent Patients.","10.1177/23259671241228868","10.1177/23259671241228868"
"Embase","doi","100","within_second_search","","Femoroacetabular Impingement and Groin Injuries Among Soccer Players","Femoroacetabular Impingement and Groin Injuries Among Soccer Players.","10.1097/jsa.0000000000000394","10.1097/jsa.0000000000000394"
"Embase","doi","100","within_second_search","","Examination of plasma biomarkers of amyloid, tau, neurodegeneration, and neuroinflammation in former elite American football players","Examination of plasma biomarkers of amyloid, tau, neurodegeneration, and neuroinflammation in former elite American football players.","10.1002/alz.14231","10.1002/alz.14231"
"Embase","doi","100","within_second_search","","Tibiofemoral Dislocation Management in a Rural High School Football Scenario: Development of a Popliteal Artery Injury Suspicion Index","Tibiofemoral Dislocation Management in a Rural High School Football Scenario: Development of a Popliteal Artery Injury Suspicion Index.","10.1097/pec.0000000000003082","10.1097/pec.0000000000003082"
"Embase","doi","100","within_second_search","","Differences in Overuse Injuries in Gender-Comparable Sports: A Nationally Representative Sample of High School Athletes","Differences in Overuse Injuries in Gender-Comparable Sports: A Nationally Representative Sample of High School Athletes.","10.4085/1062-6050-0040.23","10.4085/1062-6050-0040.23"
"Embase","doi","100","within_second_search","","Preliminary Baseline Vestibular Ocular Motor Screening Scores in Pediatric Soccer Athletes","Preliminary Baseline Vestibular Ocular Motor Screening Scores in Pediatric Soccer Athletes.","10.1123/jsr.2022-0327","10.1123/jsr.2022-0327"
"Embase","doi","100","within_second_search","","Tri-axial loading response to anti-gravity running highlights movement strategy compensations during knee injury rehabilitation of a professional soccer player","Tri-axial loading response to anti-gravity running highlights movement strategy compensations during knee injury rehabilitation of a professional soccer player.","10.1080/15438627.2023.2216824","10.1080/15438627.2023.2216824"
"Embase","doi","100","within_second_search","","Association of Vascular Risk Factors and CSF and Imaging Biomarkers With White Matter Hyperintensities in Former American Football Players","Association of Vascular Risk Factors and CSF and Imaging Biomarkers With White Matter Hyperintensities in Former American Football Players.","10.1212/wnl.0000000000208030","10.1212/wnl.0000000000208030"
"Embase","doi","100","within_second_search","","Osseous Triceps Avulsion in a 12-Year-Old Girl: A Case Report","Osseous Triceps Avulsion in a 12-Year-Old Girl: A Case Report.","10.2106/jbjs.cc.24.00075","10.2106/jbjs.cc.24.00075"
"Embase","doi","100","within_second_search","","Male football players have better patient-reported outcomes after primary anterior cruciate ligament reconstruction compared with females","Male football players have better patient-reported outcomes after primary anterior cruciate ligament reconstruction compared with females.","10.1186/s13102-024-00996-1","10.1186/s13102-024-00996-1"
"Embase","doi","100","within_second_search","","Descriptive epidemiology study of hand injuries sustained in Gaelic football referred to a hand therapy service over 1 year","Descriptive epidemiology study of hand injuries sustained in Gaelic football referred to a hand therapy service over 1 year.","10.1136/bmjsem-2024-001974","10.1136/bmjsem-2024-001974"
"Embase","doi","100","within_second_search","","Multimodal treatment of attention-deficit/hyperactivity disorder and comorbid symptoms in an ultra football fan: A case report from Switzerland","Multimodal treatment of attention-deficit/hyperactivity disorder and comorbid symptoms in an ultra football fan: A case report from Switzerland.","10.1177/2050313x241280766","10.1177/2050313x241280766"
"Embase","doi","100","existing_extraction","S366","Uncovering injuries in Brazilian elite women's football: A prospective cohort study","Uncovering injuries in Brazilian elite women's football: A prospective cohort study","10.1016/j.jsams.2024.01.008","10.1016/j.jsams.2024.01.008"
"Embase","doi","100","within_second_search","","Male and female soccer players exhibit different knee joint mechanics during pre-planned change of direction","Male and female soccer players exhibit different knee joint mechanics during pre-planned change of direction.","10.1080/14763141.2020.1830160","10.1080/14763141.2020.1830160"
"Embase","doi","100","within_second_search","","Genetic vulnerability and adverse mental health outcomes following mild traumatic brain injury: a meta-analysis of CENTER-TBI and TRACK-TBI cohorts","Genetic vulnerability and adverse mental health outcomes following mild traumatic brain injury: a meta-analysis of CENTER-TBI and TRACK-TBI cohorts.","10.1016/j.eclinm.2024.102956","10.1016/j.eclinm.2024.102956"
"Embase","doi","100","within_second_search","","The balancing act - Physiotherapists' experiences of managing rugby-related concussion in the community","The balancing act - Physiotherapists' experiences of managing rugby-related concussion in the community.","10.1080/09593985.2023.2170195","10.1080/09593985.2023.2170195"
"Embase","doi","100","within_second_search","","Lower hamstring to quadriceps muscle strength ratio and lower body weight as factors associated with noncontact anterior cruciate ligament injury in male American football players: A prospective cohort study","Lower hamstring to quadriceps muscle strength ratio and lower body weight as factors associated with noncontact anterior cruciate ligament injury in male American football players: A prospective cohort study.","10.1016/j.asmart.2023.11.006","10.1016/j.asmart.2023.11.006"
"Embase","doi","100","within_second_search","","Does playing surface affect the risk of anterior cruciate ligament injuries in the National Football League? A look at the 2017 - 2021 NFL seasons","Does playing surface affect the risk of anterior cruciate ligament injuries in the National Football League? A look at the 2017 - 2021 NFL seasons.","10.1080/00913847.2023.2178817","10.1080/00913847.2023.2178817"
"Embase","doi","100","within_second_search","","SoccHealth: a health status examination of former professional football (soccer) players within the German National Cohort","SoccHealth: a health status examination of former professional football (soccer) players within the German National Cohort.","10.1136/bmjsem-2024-002228","10.1136/bmjsem-2024-002228"
"Embase","doi","100","within_second_search","","Position comparison of sport-related concussions in female youth soccer players","Position comparison of sport-related concussions in female youth soccer players.","10.1080/00913847.2023.2246869","10.1080/00913847.2023.2246869"
"Embase","doi","100","within_second_search","","Effects of plyometric jump training on measures of physical fitness and lower-limb asymmetries in prepubertal male soccer players: a randomized controlled trial","Effects of plyometric jump training on measures of physical fitness and lower-limb asymmetries in prepubertal male soccer players: a randomized controlled trial.","10.1186/s13102-024-00821-9","10.1186/s13102-024-00821-9"
"Embase","doi","100","within_second_search","","Trends in Pediatric Neck Injuries During Sporting Activities","Trends in Pediatric Neck Injuries During Sporting Activities.","10.3390/jcm13247713","10.3390/jcm13247713"
